artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Mark Tobey,,abstract,1252.0,1400.0,245660.0,wikiart,Abstract Expressionism,Washington,train_only,True,31802.jpg
Esteban Vicente,1970,abstract,486.0,387.0,47988.0,wikiart,Abstract Expressionism,Faraway,train_and_test,True,20218.jpg
Anne Ryan,1948.0,,534.0,684.0,140589.0,wikiart,Abstract Expressionism,Number 7,train_only,True,90868.jpg
William Scott,1962,still life,944.0,773.0,88125.0,wikiart,Abstract Expressionism,Bowl (White on Grey),train_and_test,True,30310.jpg
Elaine de Kooning,1965,figurative,2712.0,1983.0,2442316.0,wikiart,Abstract Expressionism,Spring,train_only,True,50470.jpg
Robert Goodnough,1962.0,abstract,480.0,334.0,136159.0,wikiart,Abstract Expressionism,The Beach at Night,train_and_test,True,13744.jpg
Richard Pousette-Dart,1960,abstract,574.0,553.0,80903.0,wikiart,Abstract Expressionism,Moon Meditation,train_and_test,True,37326.jpg
Manabu Mabe,,abstract,600.0,525.0,87851.0,wikiart,Abstract Expressionism,Com dourados,train_only,True,29403.jpg
Arthur Pinajian,1964,abstract,566.0,499.0,90169.0,wikiart,Abstract Expressionism,"Untitled Landscape, Woodstock (No.414)",train_and_test,False,76826.jpg
John Cage,,abstract,570.0,300.0,95999.0,wikiart,Abstract Expressionism,R/5,test_only,False,68932.jpg
Alice Baber,1960.0,abstract,658.0,800.0,171432.0,wikiart,Abstract Expressionism,"Red, Yellow and Blue",train_and_test,True,98511.jpg
George Stefanescu-Ramnic ,1990,symbolic painting,624.0,800.0,569976.0,wikiart,Abstract Expressionism,Danseuse  ,train_and_test,False,36655.jpg
Sam Francis,1994,abstract,419.0,504.0,126280.0,wikiart,Abstract Expressionism,"Untitled (SFP94-63, SFF.1737)",train_and_test,True,90034.jpg
Eva Hesse,1960,abstract,904.0,900.0,159978.0,wikiart,Abstract Expressionism,Untitled ,train_only,True,20695.jpg
Sam Francis,1974,abstract,640.0,442.0,62798.0,wikiart,Abstract Expressionism,Tokyo,train_and_test,True,52999.jpg
Sam Francis,1960,abstract,1296.0,1338.0,1021429.0,wikiart,Abstract Expressionism,Blue Sky Painting,train_and_test,True,78277.jpg
Nasreen Mohamedi,1960.0,abstract,500.0,377.0,74783.0,wikiart,Abstract Expressionism,Untitled,test_only,False,9349.jpg
Helen Frankenthaler,1973,abstract,570.0,481.0,91865.0,wikiart,Abstract Expressionism,Yearning,train_and_test,True,51002.jpg
Richard Pousette-Dart,1976,abstract,640.0,327.0,294204.0,wikiart,Abstract Expressionism,Encrustation,train_and_test,True,61744.jpg
Hannelore Baron,1973,abstract,495.0,400.0,85951.0,wikiart,Abstract Expressionism,Spring Letter,train_and_test,False,76609.jpg
Jane Frank,1968.0,abstract,499.0,371.0,161184.0,wikiart,Abstract Expressionism,Aerial View No. 1,train_only,True,58276.jpg
Sam Francis,1976,abstract,570.0,414.0,178144.0,wikiart,Abstract Expressionism,Untitled (L.213; SF.240),train_and_test,False,50900.jpg
Alma Woodsey Thomas,1958,abstract,500.0,575.0,105403.0,wikiart,Abstract Expressionism,The Stormy Sea,train_only,True,3915.jpg
Sam Francis,1994,abstract,540.0,403.0,161779.0,wikiart,Abstract Expressionism,"Untitled (SFP94-55, SFF.1729)",train_and_test,True,44871.jpg
Sam Francis,1963,abstract,512.0,375.0,177558.0,wikiart,Abstract Expressionism, Untitled (from Pasadena Box) (Lembark L60),train_and_test,True,14367.jpg
Cy Twombly,2007.0,flower painting,640.0,300.0,71476.0,wikiart,Abstract Expressionism,"Untitled, (Peony Blossom Painting)",train_and_test,True,53476.jpg
Cy Twombly,1994.0,abstract,686.0,1064.0,168181.0,wikiart,Abstract Expressionism,"Quattro stagioni, Part II Estate",train_and_test,True,73378.jpg
Cy Twombly,1970.0,abstract,795.0,670.0,173493.0,wikiart,Abstract Expressionism,Untitled  ,train_and_test,False,9636.jpg
Friedel Dzubas,1958.0,abstract,361.0,751.0,290792.0,wikiart,Abstract Expressionism,Moonhunt,train_and_test,False,52090.jpg
Helen Frankenthaler,1978,abstract,550.0,409.0,97571.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,74511.jpg
Sam Francis,1971,abstract,600.0,440.0,88488.0,wikiart,Abstract Expressionism,Speck,train_and_test,False,27053.jpg
Jimmy Ernst,1980,abstract,500.0,351.0,75749.0,wikiart,Abstract Expressionism,Signifiant Event Note,train_only,True,82580.jpg
Jay DeFeo,1956,abstract,500.0,575.0,164345.0,wikiart,Abstract Expressionism,Origin,train_and_test,True,55394.jpg
Joan Miro,1974,abstract,1280.0,960.0,382405.0,wikiart,Abstract Expressionism,Hope of a Condemned Man II,train_and_test,True,95609.jpg
Alfred Jensen,1967,abstract,457.0,700.0,108666.0,wikiart,Abstract Expressionism,"The Acrobatic Rectangle, Per Six",train_and_test,False,28636.jpg
Theodoros Stamos,1960.0,abstract,570.0,570.0,138674.0,wikiart,Abstract Expressionism,October Field,train_and_test,False,1314.jpg
Terry Frost,1970.0,abstract,1536.0,1133.0,79046.0,wikiart,Abstract Expressionism,Stacked on the Side,train_and_test,True,90277.jpg
Nathan Oliveira,1964,abstract,556.0,400.0,99934.0,wikiart,Abstract Expressionism,Beauty and the Beast,train_only,True,21444.jpg
Alice Baber,1977.0,abstract,512.0,315.0,53882.0,wikiart,Abstract Expressionism,Music of the Jaguar,train_and_test,True,72389.jpg
George Stefanescu-Ramnic ,1982,cityscape,652.0,800.0,753689.0,wikiart,Abstract Expressionism,The Town,train_and_test,False,96643.jpg
Theodoros Stamos,1986.0,abstract,357.0,480.0,84063.0,wikiart,Abstract Expressionism,Infinity Field (Torino Series #1),train_and_test,True,79844.jpg
Hans Hofmann,1965,abstract,1369.0,1600.0,360071.0,wikiart,Abstract Expressionism,Art Like Love Is Dedication,test_only,False,43702.jpg
Dan Christensen,1967.0,abstract,367.0,480.0,48238.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,77517.jpg
John Hoyland,,abstract,598.0,650.0,191130.0,wikiart,Abstract Expressionism,Life and Love,train_and_test,True,7426.jpg
Cy Twombly,1962.0,figurative,650.0,558.0,176687.0,wikiart,Abstract Expressionism,Ides of March,train_and_test,True,4883.jpg
Gene Davis,1952,abstract,1400.0,697.0,76387.0,wikiart,Abstract Expressionism,Red Line,train_and_test,True,42610.jpg
Victor Pasmore,1979.0,abstract,1536.0,1040.0,76189.0,wikiart,Abstract Expressionism,Sun and Sky,test_only,False,54483.jpg
Henri Matisse,1947,abstract,423.0,650.0,32767.0,wikiart,Abstract Expressionism,Papercut,train_and_test,True,33347.jpg
Theodoros Stamos,1959.0,abstract,500.0,491.0,138564.0,wikiart,Abstract Expressionism,Corinth,train_and_test,True,21783.jpg
Hans Hofmann,1959,abstract,350.0,571.0,42805.0,wikiart,Abstract Expressionism,Above Deep Waters,test_only,False,69774.jpg
Pedro Coronel,1974,abstract,1208.0,1025.0,290995.0,wikiart,Abstract Expressionism,Sobre la tumba de Justino,train_only,True,60309.jpg
Elmer Bischoff,1981.0,abstract,538.0,570.0,351062.0,wikiart,Abstract Expressionism,#59,train_only,True,18310.jpg
Alfred Jensen,1967,abstract,549.0,768.0,162350.0,wikiart,Abstract Expressionism,"The Acrobatic Rectangle, Per Eleven",train_and_test,True,65906.jpg
Sam Francis,1962,abstract,570.0,542.0,270335.0,wikiart,Abstract Expressionism,"Blue With Red, Yellow and Orange",train_and_test,True,27656.jpg
Hans Hofmann,1944,abstract,520.0,387.0,45751.0,wikiart,Abstract Expressionism,Shapes in Black,test_only,False,90526.jpg
Richard Diebenkorn,,abstract,1557.0,1996.0,465676.0,wikiart,Abstract Expressionism,Albuquerque No. 3 ,train_and_test,False,87932.jpg
Mark Rothko,1948,abstract,693.0,800.0,132530.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,99850.jpg
Morris Louis,1953.0,abstract,396.0,512.0,172128.0,wikiart,Abstract Expressionism,Landscape (Mid-day),train_and_test,True,63041.jpg
George Stefanescu-Ramnic ,1997,nude painting (nu),1023.0,800.0,597957.0,wikiart,Abstract Expressionism,Odalisque ,train_and_test,True,94086.jpg
Hannelore Baron,1977,abstract,400.0,457.0,64806.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,46125.jpg
Helen Frankenthaler,1957,abstract,800.0,689.0,155544.0,wikiart,Abstract Expressionism,Interior,train_and_test,True,73780.jpg
Reuben Nakian,1959.0,,500.0,416.0,93895.0,wikiart,Abstract Expressionism,Duchess of Alba,train_only,True,18497.jpg
Theodoros Stamos,1984.0,abstract,403.0,480.0,146201.0,wikiart,Abstract Expressionism,"Infinity Field, Jerusalem Series",train_and_test,True,46584.jpg
William Scott,1963,abstract,535.0,685.0,46288.0,wikiart,Abstract Expressionism,Full House,train_and_test,True,1364.jpg
Richard Diebenkorn,,abstract,1557.0,1767.0,317491.0,wikiart,Abstract Expressionism,Albuquerque No. 4,train_and_test,True,98140.jpg
Elaine de Kooning,1958,genre painting,640.0,408.0,169199.0,wikiart,Abstract Expressionism,Untitled,train_only,True,98993.jpg
William Baziotes,1954,abstract,536.0,640.0,59117.0,wikiart,Abstract Expressionism,Congo,train_and_test,False,53996.jpg
Ulfert Wilke,1977.0,abstract,428.0,600.0,59805.0,wikiart,Abstract Expressionism,Without Words VIII,train_only,True,97026.jpg
Joan Mitchell,1990,abstract,1200.0,839.0,632313.0,wikiart,Abstract Expressionism,Riviere,train_and_test,True,35631.jpg
Richard Pousette-Dart,1985,abstract,640.0,470.0,386357.0,wikiart,Abstract Expressionism,Intensive Crescent,train_and_test,True,10777.jpg
Theodoros Stamos,1962.0,abstract,570.0,427.0,113912.0,wikiart,Abstract Expressionism,Classic Boundaries IV,train_and_test,True,70300.jpg
Hans Hofmann,1965,abstract,534.0,570.0,229736.0,wikiart,Abstract Expressionism,Little Cherry,test_only,False,28777.jpg
Karl Benjamin,1962,abstract,722.0,1011.0,100841.0,wikiart,Abstract Expressionism,BB #8,train_only,True,4121.jpg
Ralph Rosenborg,1974.0,abstract,820.0,549.0,209001.0,wikiart,Abstract Expressionism,Autumn Landscape,train_only,True,59565.jpg
Moshe Kupferman,1970,abstract,570.0,456.0,150372.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,64060.jpg
Mark Tobey,1957,abstract,711.0,500.0,253565.0,wikiart,Abstract Expressionism,Untitled,train_only,True,46465.jpg
Elaine de Kooning,1985,animal painting,640.0,447.0,375145.0,wikiart,Abstract Expressionism,Torchlight Cave Drawing I,train_only,True,57277.jpg
Sam Francis,1963,abstract,439.0,570.0,196991.0,wikiart,Abstract Expressionism,Untitled (from Pasadena Box) (Lembark L62),train_and_test,True,33491.jpg
Sam Francis,,abstract,999.0,703.0,180706.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,65801.jpg
Howard Mehring,1960,abstract,640.0,618.0,158553.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,42472.jpg
Bradley Walker Tomlin,1950,abstract,1600.0,902.0,233652.0,wikiart,Abstract Expressionism,Number 9. In Praise of Gertrude Stein ,train_only,True,49847.jpg
Sam Francis,1991,abstract,600.0,416.0,110580.0,wikiart,Abstract Expressionism,Trietto III,train_and_test,False,56897.jpg
Joan Mitchell,1957,abstract,785.0,850.0,338292.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,41074.jpg
Bradley Walker Tomlin,1949,abstract,1280.0,1375.0,605582.0,wikiart,Abstract Expressionism,Number 20,train_only,True,87940.jpg
Richard Diebenkorn,,abstract,1308.0,1753.0,321661.0,wikiart,Abstract Expressionism,Urbana No. 4,train_and_test,True,28381.jpg
George Stefanescu-Ramnic ,1997,symbolic painting,642.0,800.0,824328.0,wikiart,Abstract Expressionism,"People, Birds and Animals",train_and_test,True,93168.jpg
Richard Diebenkorn,,abstract,987.0,1445.0,126359.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,34435.jpg
Philip Guston,1950,abstract,565.0,309.0,267015.0,wikiart,Abstract Expressionism,Red Painting,train_and_test,False,15512.jpg
John Ferren,1948.0,abstract,474.0,570.0,194412.0,wikiart,Abstract Expressionism,Rock Totems,train_and_test,True,102989.jpg
Vasile Dobrian,,abstract,453.0,550.0,54684.0,wikiart,Abstract Expressionism,The Waves of Migrating Birds Have Darkened the Infinity (from the Autumn series),train_and_test,True,98582.jpg
John Ferren,1952.0,abstract,400.0,559.0,58500.0,wikiart,Abstract Expressionism,Contemplations on Geraniums,train_and_test,True,32681.jpg
Bradley Walker Tomlin,1950,abstract,437.0,570.0,113044.0,wikiart,Abstract Expressionism,Shapes,train_only,True,49308.jpg
Perle Fine,1949,abstract,600.0,323.0,44483.0,wikiart,Abstract Expressionism,Pure Myth,test_only,False,63395.jpg
George Stefanescu-Ramnic ,1995,symbolic painting,618.0,800.0,250356.0,wikiart,Abstract Expressionism,Hidden Thoughs,train_and_test,False,30605.jpg
Hassel Smith,1959,abstract,351.0,510.0,50888.0,wikiart,Abstract Expressionism,Untitled,train_only,True,11371.jpg
Alice Baber,1965.0,abstract,1280.0,956.0,242081.0,wikiart,Abstract Expressionism,Noble Numbers,train_and_test,False,6061.jpg
Nathan Oliveira,1964,abstract,400.0,532.0,124039.0,wikiart,Abstract Expressionism,Battle of Little Big Horn,train_only,True,17540.jpg
Romare Bearden,1959.0,abstract,402.0,400.0,32148.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,17593.jpg
Rodolfo Arico,1996.0,abstract,570.0,379.0,142018.0,wikiart,Abstract Expressionism,Grigio,train_and_test,True,85649.jpg
Betty Parsons,1977.0,abstract,444.0,648.0,50620.0,wikiart,Abstract Expressionism,Indian Writhing ,train_and_test,True,86931.jpg
Betty Parsons,,abstract,420.0,570.0,150758.0,wikiart,Abstract Expressionism,Untitled (Abstraction),train_and_test,True,54856.jpg
Cy Twombly,2008.0,flower painting,700.0,240.0,106424.0,wikiart,Abstract Expressionism,The Rose (II),train_and_test,True,19697.jpg
Morris Louis,1948.0,figurative,768.0,623.0,217367.0,wikiart,Abstract Expressionism,Drawing [D88],train_and_test,True,329.jpg
Joan Mitchell,1956,abstract,814.0,850.0,278874.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,48111.jpg
Richard Pousette-Dart,1986,abstract,474.0,475.0,151971.0,wikiart,Abstract Expressionism,Syllable in the Cosmos ,train_and_test,False,69161.jpg
Nicolas Carone,1954,abstract,435.0,350.0,122317.0,wikiart,Abstract Expressionism,Hyperbola,train_only,True,42219.jpg
Victor Hugo,1865.0,abstract,354.0,488.0,48532.0,wikiart,Abstract Expressionism,Taches with fingerprints,train_only,True,91164.jpg
William Scott,1965,abstract,944.0,664.0,76819.0,wikiart,Abstract Expressionism,Message Obscure I,train_and_test,True,76223.jpg
Clyfford Still,1947,abstract,420.0,500.0,88813.0,wikiart,Abstract Expressionism,1947-Y-No. 2,train_only,True,1315.jpg
Mordecai Ardon,,abstract,477.0,570.0,302183.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,93249.jpg
William Congdon,1958,cityscape,944.0,439.0,65038.0,wikiart,Abstract Expressionism,Piazza San Marco No.5,train_and_test,False,97444.jpg
Sam Francis,1989,abstract,469.0,570.0,235662.0,wikiart,Abstract Expressionism,Untitled (SFE 071),train_and_test,True,33030.jpg
George Stefanescu-Ramnic ,1966,animal painting,1118.0,800.0,1233579.0,wikiart,Abstract Expressionism,Fishes at the Japan Sea,train_and_test,True,67560.jpg
Eva Hesse,1960,figurative,432.0,428.0,174930.0,wikiart,Abstract Expressionism,Untitled,train_only,True,61613.jpg
Robert Goodnough,1955.0,figurative,565.0,570.0,427796.0,wikiart,Abstract Expressionism,Two Seated Figures,train_and_test,False,76286.jpg
Hans Hofmann,1962,abstract,465.0,500.0,36613.0,wikiart,Abstract Expressionism,Lucidus Ordo,test_only,False,36733.jpg
Adja Yunkers,,figurative,332.0,640.0,118936.0,wikiart,Abstract Expressionism,Miss Ever Ready,train_and_test,True,72872.jpg
William Scott,1971,still life,944.0,822.0,59947.0,wikiart,Abstract Expressionism,Six Open Forms,train_and_test,True,45963.jpg
Joan Mitchell,1981,abstract,632.0,850.0,232719.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,45888.jpg
Walasse Ting,1957.0,abstract,336.0,480.0,172095.0,wikiart,Abstract Expressionism,Composition,train_and_test,True,30272.jpg
Sam Francis,1959,abstract,1077.0,1358.0,627023.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,5613.jpg
Kazuo Nakamura,1954.0,abstract,1000.0,784.0,157690.0,wikiart,Abstract Expressionism,Inner Structure,train_only,True,31848.jpg
Jack Bush,1957.0,abstract,800.0,680.0,217445.0,wikiart,Abstract Expressionism,Collage For Christmas ,train_and_test,True,17199.jpg
Terry Frost,1972.0,abstract,514.0,730.0,43879.0,wikiart,Abstract Expressionism,Zebra,train_and_test,False,21284.jpg
Joan Mitchell,1992,abstract,1000.0,648.0,317348.0,wikiart,Abstract Expressionism,Ici,train_and_test,True,65040.jpg
Mark Tobey,1970,abstract,639.0,700.0,281334.0,wikiart,Abstract Expressionism,Image,train_only,True,45555.jpg
Horia Bernea,,abstract,400.0,502.0,72031.0,wikiart,Abstract Expressionism,Simeze,train_and_test,True,10979.jpg
Conrad Marca-Relli,1968,abstract,574.0,480.0,74437.0,wikiart,Abstract Expressionism,Ibiza V,train_and_test,True,55441.jpg
Arthur Pinajian,1984,landscape,633.0,499.0,90578.0,wikiart,Abstract Expressionism,"Untitled Landscape, Bellport (No.1137)",train_and_test,True,39742.jpg
Mark Tobey,1966,abstract,868.0,1400.0,168038.0,wikiart,Abstract Expressionism,Untitled,train_only,True,48692.jpg
Esteban Vicente,1997,abstract,482.0,600.0,17925.0,wikiart,Abstract Expressionism,Composition,train_and_test,False,34532.jpg
Henri Matisse,1946,figurative,800.0,502.0,106291.0,wikiart,Abstract Expressionism,"Polynesia, La Mer",train_and_test,True,75707.jpg
Hans Hofmann,1960,abstract,359.0,500.0,42532.0,wikiart,Abstract Expressionism,Goliath,test_only,False,18843.jpg
Sam Francis,1964,abstract,424.0,570.0,268606.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,82787.jpg
Conrad Marca-Relli,1965,abstract,640.0,421.0,149949.0,wikiart,Abstract Expressionism,Untitled Collage,train_and_test,False,102206.jpg
Alfred Jensen,1958,abstract,415.0,768.0,131658.0,wikiart,Abstract Expressionism,Family Portrait,train_and_test,True,57619.jpg
John Hoyland,1978.0,abstract,391.0,493.0,131403.0,wikiart,Abstract Expressionism,25.4.78,train_and_test,True,69839.jpg
Jack Tworkov,1955.0,abstract,354.0,480.0,124234.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,77898.jpg
Gunther Forg,2008.0,abstract,570.0,493.0,220371.0,wikiart,Abstract Expressionism,Untitled (08.B.0032),test_only,False,39564.jpg
Conrad Marca-Relli,1969,abstract,570.0,464.0,123815.0,wikiart,Abstract Expressionism,Image no. 9,train_and_test,True,96804.jpg
Joan Mitchell,1991,abstract,1200.0,667.0,228541.0,wikiart,Abstract Expressionism,Trees,train_and_test,True,101197.jpg
Helen Frankenthaler,1964,abstract,463.0,450.0,66405.0,wikiart,Abstract Expressionism,Provincetown,train_and_test,True,22117.jpg
Jack Bush,1947.0,abstract,800.0,645.0,449207.0,wikiart,Abstract Expressionism,Blue Pyramid ,train_and_test,True,102984.jpg
Theodoros Stamos,1952.0,abstract,640.0,365.0,92565.0,wikiart,Abstract Expressionism,Old Sparta,train_and_test,True,75610.jpg
Elmer Bischoff,1960.0,landscape,500.0,503.0,148153.0,wikiart,Abstract Expressionism,Bay,train_only,True,24976.jpg
John Hoyland,2007.0,abstract,800.0,798.0,491951.0,wikiart,Abstract Expressionism,Watching 20-1-07,train_and_test,True,97151.jpg
Friedel Dzubas,1982.0,abstract,570.0,566.0,220716.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,73600.jpg
Hassel Smith,1961,abstract,512.0,510.0,68300.0,wikiart,Abstract Expressionism,Sebastopol Autumn,train_only,True,49203.jpg
Gene Davis,1952,figurative,1160.0,1400.0,353808.0,wikiart,Abstract Expressionism,Angel Vine,train_and_test,True,50936.jpg
Terry Frost,1972.0,abstract,985.0,1536.0,94168.0,wikiart,Abstract Expressionism,Moonship,train_and_test,True,8247.jpg
Alvaro Lapa,1974.0,abstract,640.0,327.0,19603.0,wikiart,Abstract Expressionism,Criminals and their Properties,train_and_test,True,45760.jpg
